법정동코드,시도명,시군구코드,시군구명,읍면동코드,읍면동명,리명
4122025330,경기도,41220,평택시,25330,안중읍,현화리
4122031000,경기도,41220,평택시,31000,진위면,
4136025624,경기도,41360,남양주시,25624,화도읍,구암리
4165040026,경기도,41650,포천시,40026,관인면,사정리
4165041000,경기도,41650,포천시,41000,화현면,
4165041021,경기도,41650,포천시,41021,화현면,화현리
4165041023,경기도,41650,포천시,41023,화현면,지현리
4180035023,경기도,41800,연천군,35023,왕징면,북삼리
4180035024,경기도,41800,연천군,35024,왕징면,강내리
4180035026,경기도,41800,연천군,35026,왕징면,동중리
4180035027,경기도,41800,연천군,35027,왕징면,고왕리
4180035029,경기도,41800,연천군,35029,왕징면,고잔하리
4180035030,경기도,41800,연천군,35030,왕징면,기곡리
4180035031,경기도,41800,연천군,35031,왕징면,작동리
4180035033,경기도,41800,연천군,35033,왕징면,오탄리
4180035034,경기도,41800,연천군,35034,왕징면,귀존리
4180035035,경기도,41800,연천군,35035,왕징면,고장리
4180035037,경기도,41800,연천군,35037,왕징면,가천리
4180035038,경기도,41800,연천군,35038,왕징면,냉정리
4180036000,경기도,41800,연천군,36000,신서면,
4148026221,경기도,41480,파주시,26221,조리읍,봉일천리
4148026222,경기도,41480,파주시,26222,조리읍,뇌조리
4148026224,경기도,41480,파주시,26224,조리읍,장곡리
4148026225,경기도,41480,파주시,26225,조리읍,오산리
4148026226,경기도,41480,파주시,26226,조리읍,능안리
4148031000,경기도,41480,파주시,31000,월롱면,
4148031021,경기도,41480,파주시,31021,월롱면,위전리
4148031023,경기도,41480,파주시,31023,월롱면,덕은리
4148031024,경기도,41480,파주시,31024,월롱면,능산리
4148031025,경기도,41480,파주시,31025,월롱면,영태리
4148032021,경기도,41480,파주시,32021,탄현면,성동리
4148032022,경기도,41480,파주시,32022,탄현면,법흥리
4148032024,경기도,41480,파주시,32024,탄현면,문지리
4148032025,경기도,41480,파주시,32025,탄현면,대동리
4148032026,경기도,41480,파주시,32026,탄현면,만우리
4148032028,경기도,41480,파주시,32028,탄현면,금승리
4150033000,경기도,41500,이천시,33000,호법면,
4148032029,경기도,41480,파주시,32029,탄현면,오금리
4148032031,경기도,41480,파주시,32031,탄현면,금산리
4148035000,경기도,41480,파주시,35000,광탄면,
4148035022,경기도,41480,파주시,35022,광탄면,방축리
4148035023,경기도,41480,파주시,35023,광탄면,마장리
4148035024,경기도,41480,파주시,35024,광탄면,발랑리
4148035026,경기도,41480,파주시,35026,광탄면,용미리
4148035027,경기도,41480,파주시,35027,광탄면,신산리
4148035028,경기도,41480,파주시,35028,광탄면,기산리
4148036000,경기도,41480,파주시,36000,파평면,
4148036021,경기도,41480,파주시,36021,파평면,덕천리
4148036022,경기도,41480,파주시,36022,파평면,두포리
4148036023,경기도,41480,파주시,36023,파평면,마산리
4155025030,경기도,41550,안성시,25030,공도읍,마정리
4155025031,경기도,41550,안성시,25031,공도읍,진사리
4155031000,경기도,41550,안성시,31000,보개면,
4155031021,경기도,41550,안성시,31021,보개면,적가리
4155031022,경기도,41550,안성시,31022,보개면,기좌리
4155031023,경기도,41550,안성시,31023,보개면,북좌리
4155031024,경기도,41550,안성시,31024,보개면,상삼리
4155031025,경기도,41550,안성시,31025,보개면,신장리
4155031026,경기도,41550,안성시,31026,보개면,양복리
4155031027,경기도,41550,안성시,31027,보개면,오두리
4136034000,경기도,41360,남양주시,34000,수동면,
4136034021,경기도,41360,남양주시,34021,수동면,운수리
4136034022,경기도,41360,남양주시,34022,수동면,지둔리
4136034023,경기도,41360,남양주시,34023,수동면,수산리
4136034024,경기도,41360,남양주시,34024,수동면,내방리
4136034025,경기도,41360,남양주시,34025,수동면,외방리
4136034026,경기도,41360,남양주시,34026,수동면,입석리
4136034027,경기도,41360,남양주시,34027,수동면,송천리
4136036000,경기도,41360,남양주시,36000,조안면,
4136036021,경기도,41360,남양주시,36021,조안면,능내리
4136036022,경기도,41360,남양주시,36022,조안면,조안리
4136036023,경기도,41360,남양주시,36023,조안면,진중리
4136036024,경기도,41360,남양주시,36024,조안면,송촌리
4136036025,경기도,41360,남양주시,36025,조안면,삼봉리
4136036026,경기도,41360,남양주시,36026,조안면,시우리
4137000000,경기도,41370,오산시,00000,,
4137010100,경기도,41370,오산시,10100,오산동,
4137010200,경기도,41370,오산시,10200,부산동,
4137010300,경기도,41370,오산시,10300,원동,
4137010400,경기도,41370,오산시,10400,궐동,
4137010500,경기도,41370,오산시,10500,청학동,
4137010600,경기도,41370,오산시,10600,가장동,
4137010700,경기도,41370,오산시,10700,금암동,
4137010800,경기도,41370,오산시,10800,수청동,
4137010900,경기도,41370,오산시,10900,은계동,
4137011000,경기도,41370,오산시,11000,내삼미동,
4137011100,경기도,41370,오산시,11100,외삼미동,
4137011200,경기도,41370,오산시,11200,양산동,
4137011300,경기도,41370,오산시,11300,세교동,
4137011500,경기도,41370,오산시,11500,서랑동,
4137011600,경기도,41370,오산시,11600,서동,
4137011800,경기도,41370,오산시,11800,두곡동,
4137011900,경기도,41370,오산시,11900,탑동,
4137012100,경기도,41370,오산시,12100,가수동,
4137012200,경기도,41370,오산시,12200,고현동,
4137012300,경기도,41370,오산시,12300,청호동,
4139000000,경기도,41390,시흥시,00000,,
4139010100,경기도,41390,시흥시,10100,대야동,
4129010800,경기도,41290,과천시,10800,원문동,
4129010900,경기도,41290,과천시,10900,별양동,
4131000000,경기도,41310,구리시,00000,,
4131010100,경기도,41310,구리시,10100,갈매동,
4131010300,경기도,41310,구리시,10300,인창동,
4131010400,경기도,41310,구리시,10400,교문동,
4139010200,경기도,41390,시흥시,10200,신천동,
4139010400,경기도,41390,시흥시,10400,포동,
4139010500,경기도,41390,시흥시,10500,미산동,
4127310400,경기도,41273,안산시단원구,10400,성곡동,
4127310500,경기도,41273,안산시단원구,10500,원시동,
4127310600,경기도,41273,안산시단원구,10600,목내동,
4127310800,경기도,41273,안산시단원구,10800,원곡동,
4127310900,경기도,41273,안산시단원구,10900,선부동,
4180034028,경기도,41800,연천군,34028,미산면,삼화리
4180035000,경기도,41800,연천군,35000,왕징면,
4180035021,경기도,41800,연천군,35021,왕징면,무등리
4155041029,경기도,41550,안성시,41029,삼죽면,마전리
4155041030,경기도,41550,안성시,41030,삼죽면,기솔리
4155042000,경기도,41550,안성시,42000,고삼면,
4141010600,경기도,41410,군포시,10600,둔대동,
4141010700,경기도,41410,군포시,10700,속달동,
4141010900,경기도,41410,군포시,10900,도마교동,
4143000000,경기도,41430,의왕시,00000,,
4143010100,경기도,41430,의왕시,10100,고천동,
4143010300,경기도,41430,의왕시,10300,삼동,
4143010400,경기도,41430,의왕시,10400,왕곡동,
4143010600,경기도,41430,의왕시,10600,학의동,
4143010700,경기도,41430,의왕시,10700,내손동,
4143010900,경기도,41430,의왕시,10900,포일동,
4143011000,경기도,41430,의왕시,11000,월암동,
4145000000,경기도,41450,하남시,00000,,
4145010100,경기도,41450,하남시,10100,천현동,
4145010200,경기도,41450,하남시,10200,하산곡동,
4145010400,경기도,41450,하남시,10400,배알미동,
4145010500,경기도,41450,하남시,10500,상산곡동,
4148037028,경기도,41480,파주시,37028,적성면,율포리
4148037029,경기도,41480,파주시,37029,적성면,답곡리
4148037030,경기도,41480,파주시,37030,적성면,식현리
4148037032,경기도,41480,파주시,37032,적성면,설마리
4148037033,경기도,41480,파주시,37033,적성면,적암리
4148037035,경기도,41480,파주시,37035,적성면,마지리
4148037036,경기도,41480,파주시,37036,적성면,자장리
4148038000,경기도,41480,파주시,38000,군내면,
4148038021,경기도,41480,파주시,38021,군내면,백연리
4148038022,경기도,41480,파주시,38022,군내면,정자리
4148038023,경기도,41480,파주시,38023,군내면,조산리
4148038024,경기도,41480,파주시,38024,군내면,읍내리
4183032025,경기도,41830,양평군,32025,강하면,성덕리
4183032026,경기도,41830,양평군,32026,강하면,전수리
4183033000,경기도,41830,양평군,33000,양서면,
4183033021,경기도,41830,양평군,33021,양서면,양수리
4183033022,경기도,41830,양평군,33022,양서면,용담리
4183033023,경기도,41830,양평군,33023,양서면,부용리
4183033024,경기도,41830,양평군,33024,양서면,목왕리
4183033025,경기도,41830,양평군,33025,양서면,신원리
4183033026,경기도,41830,양평군,33026,양서면,도곡리
4183033027,경기도,41830,양평군,33027,양서면,대심리
4183033028,경기도,41830,양평군,33028,양서면,국수리
4183033029,경기도,41830,양평군,33029,양서면,복포리
4183033030,경기도,41830,양평군,33030,양서면,청계리
4183033031,경기도,41830,양평군,33031,양서면,증동리
4183034000,경기도,41830,양평군,34000,옥천면,
4183034021,경기도,41830,양평군,34021,옥천면,옥천리
4183034022,경기도,41830,양평군,34022,옥천면,용천리
4183034023,경기도,41830,양평군,34023,옥천면,신복리
4183034024,경기도,41830,양평군,34024,옥천면,아신리
4183035000,경기도,41830,양평군,35000,서종면,
4183035021,경기도,41830,양평군,35021,서종면,문호리
4183035022,경기도,41830,양평군,35022,서종면,도장리
4183035023,경기도,41830,양평군,35023,서종면,수능리
4183035024,경기도,41830,양평군,35024,서종면,서후리
4182025026,경기도,41820,가평군,25026,가평읍,두밀리
4182025027,경기도,41820,가평군,25027,가평읍,경반리
4182025028,경기도,41820,가평군,25028,가평읍,승안리
4182025029,경기도,41820,가평군,25029,가평읍,마장리
4182025030,경기도,41820,가평군,25030,가평읍,개곡리
4182025031,경기도,41820,가평군,25031,가평읍,이화리
4182025032,경기도,41820,가평군,25032,가평읍,산유리
4182025033,경기도,41820,가평군,25033,가평읍,복장리
4182025034,경기도,41820,가평군,25034,가평읍,금대리
4182031000,경기도,41820,가평군,31000,설악면,
4182031021,경기도,41820,가평군,31021,설악면,신천리
4182031023,경기도,41820,가평군,31023,설악면,회곡리
4182031024,경기도,41820,가평군,31024,설악면,사룡리
4182031025,경기도,41820,가평군,31025,설악면,송산리
4182031027,경기도,41820,가평군,31027,설악면,위곡리
4180025326,경기도,41800,연천군,25326,전곡읍,양원리
4180025327,경기도,41800,연천군,25327,전곡읍,간파리
4180031000,경기도,41800,연천군,31000,군남면,
4180031021,경기도,41800,연천군,31021,군남면,진상리
4180031022,경기도,41800,연천군,31022,군남면,옥계리
4180031024,경기도,41800,연천군,31024,군남면,왕림리
4180031025,경기도,41800,연천군,31025,군남면,선곡리
4148025627,경기도,41480,파주시,25627,법원읍,갈곡리
4148025628,경기도,41480,파주시,25628,법원읍,직천리
4148025629,경기도,41480,파주시,25629,법원읍,웅담리
4139012500,경기도,41390,시흥시,12500,논곡동,
4139012600,경기도,41390,시흥시,12600,목감동,
4139012700,경기도,41390,시흥시,12700,거모동,
4139012900,경기도,41390,시흥시,12900,장현동,
4139013000,경기도,41390,시흥시,13000,장곡동,
4139013200,경기도,41390,시흥시,13200,정왕동,
4139013300,경기도,41390,시흥시,13300,죽율동,
4141000000,경기도,41410,군포시,00000,,
4141010100,경기도,41410,군포시,10100,당동,
4141010200,경기도,41410,군포시,10200,당정동,
4141010400,경기도,41410,군포시,10400,산본동,
4182032500,경기도,41820,가평군,32500,청평면,
4182032522,경기도,41820,가평군,32522,청평면,상천리
4182032523,경기도,41820,가평군,32523,청평면,하천리
4182032524,경기도,41820,가평군,32524,청평면,대성리
4182032526,경기도,41820,가평군,32526,청평면,고성리
4182032527,경기도,41820,가평군,32527,청평면,삼회리
4182033021,경기도,41820,가평군,33021,상면,연하리
4182033022,경기도,41820,가평군,33022,상면,항사리
4182033023,경기도,41820,가평군,33023,상면,행현리
4182033025,경기도,41820,가평군,33025,상면,덕현리
4182033026,경기도,41820,가평군,33026,상면,태봉리
4182033028,경기도,41820,가평군,33028,상면,율길리
4182033029,경기도,41820,가평군,33029,상면,봉수리
4182035000,경기도,41820,가평군,35000,북면,
4182035022,경기도,41820,가평군,35022,북면,소법리
4182035023,경기도,41820,가평군,35023,북면,화악리
4148036024,경기도,41480,파주시,36024,파평면,율곡리
4148036026,경기도,41480,파주시,36026,파평면,금파리
4150036031,경기도,41500,이천시,36031,모가면,두미리
4150037021,경기도,41500,이천시,37021,설성면,금당리
4150037022,경기도,41500,이천시,37022,설성면,장능리
4150037024,경기도,41500,이천시,37024,설성면,제요리
4150011500,경기도,41500,이천시,11500,장록동,
4150025000,경기도,41500,이천시,25000,장호원읍,
4150025022,경기도,41500,이천시,25022,장호원읍,오남리
4150025023,경기도,41500,이천시,25023,장호원읍,진암리
4150025024,경기도,41500,이천시,25024,장호원읍,어석리
4150025025,경기도,41500,이천시,25025,장호원읍,대서리
4150025026,경기도,41500,이천시,25026,장호원읍,송산리
4150025027,경기도,41500,이천시,25027,장호원읍,방추리
4150025028,경기도,41500,이천시,25028,장호원읍,선읍리
4150025029,경기도,41500,이천시,25029,장호원읍,이황리
4150025030,경기도,41500,이천시,25030,장호원읍,나래리
4150025031,경기도,41500,이천시,25031,장호원읍,와현리
4150037025,경기도,41500,이천시,37025,설성면,신필리
4148025326,경기도,41480,파주시,25326,파주읍,파주리
4148025327,경기도,41480,파주시,25327,파주읍,연풍리
4148025600,경기도,41480,파주시,25600,법원읍,
4148025621,경기도,41480,파주시,25621,법원읍,오현리
4148025622,경기도,41480,파주시,25622,법원읍,법원리
4148025623,경기도,41480,파주시,25623,법원읍,가야리
4148025624,경기도,41480,파주시,25624,법원읍,동문리
4148025625,경기도,41480,파주시,25625,법원읍,대능리
4167034500,경기도,41670,여주시,34500,세종대왕면,
4167034521,경기도,41670,여주시,34521,세종대왕면,번도리
4167034522,경기도,41670,여주시,34522,세종대왕면,구양리
4167034523,경기도,41670,여주시,34523,세종대왕면,왕대리
4167034524,경기도,41670,여주시,34524,세종대왕면,백석리
4167034525,경기도,41670,여주시,34525,세종대왕면,내양리
4167034526,경기도,41670,여주시,34526,세종대왕면,용은리
4167034527,경기도,41670,여주시,34527,세종대왕면,매화리
4167034528,경기도,41670,여주시,34528,세종대왕면,양거리
4167034529,경기도,41670,여주시,34529,세종대왕면,마래리
4167034530,경기도,41670,여주시,34530,세종대왕면,광대리
4167034531,경기도,41670,여주시,34531,세종대왕면,오계리
4167034532,경기도,41670,여주시,34532,세종대왕면,매류리
4167034533,경기도,41670,여주시,34533,세종대왕면,신지리
4136025022,경기도,41360,남양주시,25022,와부읍,도곡리
4136025023,경기도,41360,남양주시,25023,와부읍,팔당리
4136025024,경기도,41360,남양주시,25024,와부읍,월문리
4136025025,경기도,41360,남양주시,25025,와부읍,율석리
4136025300,경기도,41360,남양주시,25300,진접읍,
4136025321,경기도,41360,남양주시,25321,진접읍,장현리
4136025322,경기도,41360,남양주시,25322,진접읍,내각리
4136025323,경기도,41360,남양주시,25323,진접읍,내곡리
4136025325,경기도,41360,남양주시,25325,진접읍,부평리
4180033026,경기도,41800,연천군,33026,백학면,학곡리
4180033027,경기도,41800,연천군,33027,백학면,구미리
4180033029,경기도,41800,연천군,33029,백학면,갈현리
4180033030,경기도,41800,연천군,33030,백학면,포춘리
4180033031,경기도,41800,연천군,33031,백학면,항동리
4180033034,경기도,41800,연천군,33034,백학면,상리
4180033035,경기도,41800,연천군,33035,백학면,중리
4180033036,경기도,41800,연천군,33036,백학면,하리
4180033038,경기도,41800,연천군,33038,백학면,사시리
4180033039,경기도,41800,연천군,33039,백학면,매현리
4182035025,경기도,41820,가평군,35025,북면,적목리
4183041026,경기도,41830,양평군,41026,개군면,불곡리
4183041027,경기도,41830,양평군,41027,개군면,부리
4183041029,경기도,41830,양평군,41029,개군면,내리
4183041030,경기도,41830,양평군,41030,개군면,향리
4183041031,경기도,41830,양평군,41031,개군면,주읍리
4183041033,경기도,41830,양평군,41033,개군면,상자포리
4182035026,경기도,41820,가평군,35026,북면,백둔리
4182035028,경기도,41820,가평군,35028,북면,이곡리
4183000000,경기도,41830,양평군,00000,,
4183025000,경기도,41830,양평군,25000,양평읍,
4183025022,경기도,41830,양평군,25022,양평읍,오빈리
4183025023,경기도,41830,양평군,25023,양평읍,신애리
4136025326,경기도,41360,남양주시,25326,진접읍,팔야리
4136025328,경기도,41360,남양주시,25328,진접읍,금곡리
4136025600,경기도,41360,남양주시,25600,화도읍,
4136025621,경기도,41360,남양주시,25621,화도읍,마석우리
4145010700,경기도,41450,하남시,10700,당정동,
4145010800,경기도,41450,하남시,10800,덕풍동,
4145011000,경기도,41450,하남시,11000,풍산동,
4145011100,경기도,41450,하남시,11100,미사동,
4145011300,경기도,41450,하남시,11300,감북동,
4145011400,경기도,41450,하남시,11400,감일동,
4145011600,경기도,41450,하남시,11600,학암동,
4145011700,경기도,41450,하남시,11700,교산동,
4145011800,경기도,41450,하남시,11800,춘궁동,
4148010100,경기도,41480,파주시,10100,금촌동,
4148010400,경기도,41480,파주시,10400,야동동,
4148010500,경기도,41480,파주시,10500,검산동,
4148010600,경기도,41480,파주시,10600,맥금동,
4148025021,경기도,41480,파주시,25021,문산읍,문산리
4148025022,경기도,41480,파주시,25022,문산읍,당동리
4148025024,경기도,41480,파주시,25024,문산읍,임진리
4148025025,경기도,41480,파주시,25025,문산읍,운천리
4148025026,경기도,41480,파주시,25026,문산읍,사목리
4148025028,경기도,41480,파주시,25028,문산읍,장산리
4148025029,경기도,41480,파주시,25029,문산읍,내포리
4150025300,경기도,41500,이천시,25300,부발읍,
4150025321,경기도,41500,이천시,25321,부발읍,무촌리
4150025322,경기도,41500,이천시,25322,부발읍,죽당리
4150025323,경기도,41500,이천시,25323,부발읍,신원리
4150025324,경기도,41500,이천시,25324,부발읍,고백리
4150025325,경기도,41500,이천시,25325,부발읍,대관리
4150025326,경기도,41500,이천시,25326,부발읍,마암리
4150025327,경기도,41500,이천시,25327,부발읍,산촌리
4150025328,경기도,41500,이천시,25328,부발읍,신하리
4150025329,경기도,41500,이천시,25329,부발읍,가좌리
4150025330,경기도,41500,이천시,25330,부발읍,아미리
4150025331,경기도,41500,이천시,25331,부발읍,수정리
4148025030,경기도,41480,파주시,25030,문산읍,이천리
4150025332,경기도,41500,이천시,25332,부발읍,송온리
4150025333,경기도,41500,이천시,25333,부발읍,가산리
4150025334,경기도,41500,이천시,25334,부발읍,응암리
4150031000,경기도,41500,이천시,31000,신둔면,
4150031021,경기도,41500,이천시,31021,신둔면,수광리
4150031022,경기도,41500,이천시,31022,신둔면,남정리
4150031023,경기도,41500,이천시,31023,신둔면,지석리
4150031024,경기도,41500,이천시,31024,신둔면,장동리
4150031025,경기도,41500,이천시,31025,신둔면,도봉리
4150031026,경기도,41500,이천시,31026,신둔면,도암리
4150031027,경기도,41500,이천시,31027,신둔면,수하리
4150031028,경기도,41500,이천시,31028,신둔면,수남리
4150031029,경기도,41500,이천시,31029,신둔면,고척리
4150031030,경기도,41500,이천시,31030,신둔면,용면리
4150031031,경기도,41500,이천시,31031,신둔면,인후리
4150031032,경기도,41500,이천시,31032,신둔면,마교리
4150031033,경기도,41500,이천시,31033,신둔면,소정리
4150032000,경기도,41500,이천시,32000,백사면,
4150032021,경기도,41500,이천시,32021,백사면,현방리
4150032022,경기도,41500,이천시,32022,백사면,경사리
4150032023,경기도,41500,이천시,32023,백사면,도립리
4150032024,경기도,41500,이천시,32024,백사면,송말리
4150032025,경기도,41500,이천시,32025,백사면,신대리
4150032026,경기도,41500,이천시,32026,백사면,모전리
4150032027,경기도,41500,이천시,32027,백사면,도지리
4150032028,경기도,41500,이천시,32028,백사면,조읍리
4150032029,경기도,41500,이천시,32029,백사면,우곡리
